date,market_id,metric_name,wow_change_pct,direction,rolling_7d_value
2026-01-05,RU,ltv_30d,-16.69,decrease,0.8761
2026-01-05,RU,offer_cost,-23.65,decrease,37271.5985
2026-01-05,RU,offer_ctr,-24.14,decrease,0.0203
2026-01-05,RU,offer_driven_revenue,-26.65,decrease,100871.118
2026-01-05,RU,offer_funnel_conversion,-24.24,decrease,0.0015
2026-01-05,RU,offer_impression_count,-24.47,decrease,295397.1534
2026-01-05,RU,offer_redemption_count,-24.46,decrease,6889.3355
2026-01-05,RU,offer_redemption_rate,-24.13,decrease,0.0683
2026-01-05,RU,offer_roi,-23.87,decrease,3.0603
2026-01-05,RU,play_points_balance_avg,-24.46,decrease,465.9477
2026-01-05,RU,play_points_burn_rate,-24.49,decrease,20.4726
2026-01-05,RU,play_points_earn_rate,-24.39,decrease,32.7964
2026-01-05,RU,revenue_per_user,-26.53,decrease,0.5176
2026-01-05,RU,sessions_per_user,-17.54,decrease,1.8332
2026-01-05,RU,store_visit_to_install_rate,-17.25,decrease,0.239
2026-01-05,RU,subscription_conversion_rate,-17.39,decrease,0.0261
2026-01-05,RU,wau,-17.1,decrease,3702360.0199
2026-01-05,TR,avg_session_duration,-17.74,decrease,6.927
2026-01-05,TR,avg_time_to_redemption,-16.49,decrease,14.8696
2026-01-05,TR,churn_rate,-17.14,decrease,0.1253
2026-01-05,TR,d30_retention,-17.17,decrease,0.0793
2026-01-05,TR,d7_retention,-17.48,decrease,0.2175
2026-01-05,TR,dau,-17.44,decrease,3028615.0712
2026-01-05,TR,install_to_first_purchase_rate,-27.41,decrease,0.0286
2026-01-05,TR,loyalty_driven_purchases,-27.33,decrease,122327.1686
2026-01-05,TR,ltv_30d,-16.66,decrease,2.5436
2026-01-05,TR,offer_cost,-23.57,decrease,141434.6582
2026-01-05,TR,offer_ctr,-24.21,decrease,0.027
2026-01-05,TR,offer_driven_revenue,-26.65,decrease,517440.9659
2026-01-05,TR,offer_funnel_conversion,-24.05,decrease,0.0034
2026-01-05,TR,offer_impression_count,-24.48,decrease,726709.4487
2026-01-05,TR,offer_redemption_count,-24.56,decrease,28547.6312
2026-01-05,TR,offer_redemption_rate,-24.29,decrease,0.1171
2026-01-05,TR,offer_roi,-24.03,decrease,4.0693
2026-01-05,TR,play_points_balance_avg,-24.72,decrease,1163.2249
2026-01-05,TR,play_points_burn_rate,-24.53,decrease,49.1004
2026-01-05,TR,play_points_earn_rate,-24.71,decrease,69.5058
2026-01-05,TR,revenue_per_user,-26.77,decrease,1.4316
2026-01-05,TR,sessions_per_user,-17.85,decrease,2.1914
2026-01-05,TR,store_visit_to_install_rate,-17.23,decrease,0.3003
2026-01-05,TR,subscription_conversion_rate,-17.19,decrease,0.0439
2026-01-05,TR,wau,-17.68,decrease,8015669.6894
2026-01-05,US,avg_session_duration,-17.98,decrease,8.1444
2026-01-05,US,avg_time_to_redemption,-16.22,decrease,10.8637
2026-01-05,US,churn_rate,-17.18,decrease,0.0836
2026-01-05,US,d30_retention,-17.39,decrease,0.1187
2026-01-05,US,d7_retention,-17.06,decrease,0.2774
2026-01-05,US,dau,-17.48,decrease,3257066.2865
2026-01-05,US,install_to_first_purchase_rate,-27.25,decrease,0.0461
2026-01-05,US,loyalty_driven_purchases,-27.47,decrease,264891.511
2026-01-05,US,ltv_30d,-16.82,decrease,5.7505
2026-01-05,US,offer_cost,-23.52,decrease,358524.6295
2026-01-05,US,offer_ctr,-24.2,decrease,0.0309
2026-01-05,US,offer_driven_revenue,-26.56,decrease,1761138.3598
2026-01-05,US,offer_funnel_conversion,-24.26,decrease,0.0058
2026-01-05,US,offer_impression_count,-24.55,decrease,1292850.0586
2026-01-05,US,offer_redemption_count,-24.66,decrease,64009.9176
2026-01-05,US,offer_redemption_rate,-24.13,decrease,0.1757
2026-01-05,US,offer_roi,-24.08,decrease,5.5093
2026-01-05,US,play_points_balance_avg,-24.43,decrease,2174.4288
2026-01-05,US,play_points_burn_rate,-24.55,decrease,98.2359
2026-01-05,US,play_points_earn_rate,-24.58,decrease,118.4166
2026-01-05,US,revenue_per_user,-26.92,decrease,2.84
2026-01-05,US,sessions_per_user,-17.68,decrease,2.1936
2026-01-05,US,store_visit_to_install_rate,-17.17,decrease,0.3388
2026-01-05,US,subscription_conversion_rate,-17.2,decrease,0.0679
2026-01-05,US,wau,-17.83,decrease,8667758.5925
2026-01-05,VN,avg_session_duration,-17.87,decrease,5.5076
2026-01-05,VN,avg_time_to_redemption,-16.34,decrease,21.1212
2026-01-05,VN,churn_rate,-17.18,decrease,0.188
2026-01-05,VN,d30_retention,-17.11,decrease,0.0496
2026-01-05,VN,d7_retention,-17.28,decrease,0.1485
2026-01-05,VN,dau,-17.34,decrease,1356195.5756
2026-01-05,VN,install_to_first_purchase_rate,-27.14,decrease,0.0154
2026-01-05,VN,loyalty_driven_purchases,-27.38,decrease,33075.2279
2026-01-05,VN,ltv_30d,-16.58,decrease,0.8762
2026-01-05,VN,offer_cost,-23.68,decrease,37256.7111
2026-01-05,VN,offer_ctr,-24.08,decrease,0.0203
2026-01-05,VN,offer_driven_revenue,-26.6,decrease,100774.9782
2026-01-05,VN,offer_funnel_conversion,-24.21,decrease,0.0015
2026-01-05,VN,offer_impression_count,-24.21,decrease,295412.9579
2026-01-05,VN,offer_redemption_count,-24.55,decrease,6888.1857
2026-01-05,VN,offer_redemption_rate,-24.24,decrease,0.0683
2026-01-05,VN,offer_roi,-24.17,decrease,3.0491
2026-01-05,VN,play_points_balance_avg,-24.62,decrease,465.1181
2026-01-05,VN,play_points_burn_rate,-24.56,decrease,20.4782
2026-01-05,VN,play_points_earn_rate,-24.29,decrease,32.8218
2026-01-05,VN,revenue_per_user,-26.69,decrease,0.5164
2026-01-05,VN,sessions_per_user,-17.41,decrease,1.8398
2026-01-05,VN,store_visit_to_install_rate,-17.14,decrease,0.2393
2026-01-05,VN,subscription_conversion_rate,-17.23,decrease,0.0261
2026-01-05,VN,wau,-17.15,decrease,3702615.6647
2026-01-06,BR,avg_session_duration,-17.71,decrease,6.806
2026-01-06,BR,avg_time_to_redemption,-16.45,decrease,14.6009
2026-01-06,BR,churn_rate,-17.19,decrease,0.1233
2026-01-06,BR,d30_retention,-17.18,decrease,0.0779
2026-01-06,BR,d7_retention,-16.97,decrease,0.2144
2026-01-06,BR,dau,-17.43,decrease,2975957.5754
2026-01-06,BR,install_to_first_purchase_rate,-29.63,decrease,0.0273
2026-01-06,BR,loyalty_driven_purchases,-29.75,decrease,116015.6423
2026-01-06,BR,ltv_30d,-16.38,decrease,2.512
2026-01-06,BR,offer_cost,-25.0,decrease,136570.9816
2026-01-06,BR,offer_ctr,-25.61,decrease,0.0261
2026-01-06,BR,offer_driven_revenue,-29.04,decrease,491215.5874
2026-01-06,BR,offer_funnel_conversion,-25.58,decrease,0.0033
2026-01-06,BR,offer_impression_count,-25.67,decrease,702246.7302
2026-01-06,BR,offer_redemption_count,-26.09,decrease,27483.9579
2026-01-06,BR,offer_redemption_rate,-25.58,decrease,0.1128
2026-01-06,BR,offer_roi,-25.22,decrease,3.9395
2026-01-06,BR,play_points_balance_avg,-25.87,decrease,1123.5442
2026-01-06,BR,play_points_burn_rate,-25.63,decrease,47.4142
2026-01-06,BR,play_points_earn_rate,-25.73,decrease,67.2798
2026-01-06,BR,revenue_per_user,-29.11,decrease,1.3614
2026-01-06,BR,sessions_per_user,-17.37,decrease,2.1632
2026-01-06,BR,store_visit_to_install_rate,-17.11,decrease,0.2953
2026-01-06,BR,subscription_conversion_rate,-17.19,decrease,0.0432
2026-01-06,BR,wau,-17.38,decrease,7931315.8764
2026-01-06,DE,avg_session_duration,-17.82,decrease,7.9844
2026-01-06,DE,avg_time_to_redemption,-16.51,decrease,10.665
2026-01-06,DE,churn_rate,-16.97,decrease,0.0823
2026-01-06,DE,d30_retention,-17.16,decrease,0.1167
2026-01-06,DE,d7_retention,-17.1,decrease,0.2726
2026-01-06,DE,dau,-17.51,decrease,3205755.2983
2026-01-06,DE,install_to_first_purchase_rate,-29.57,decrease,0.0438
2026-01-06,DE,loyalty_driven_purchases,-30.01,decrease,251089.6614
2026-01-06,DE,ltv_30d,-16.59,decrease,5.6796
2026-01-06,DE,offer_cost,-25.1,decrease,345029.6425
2026-01-06,DE,offer_ctr,-25.59,decrease,0.0298
2026-01-06,DE,offer_driven_revenue,-29.23,decrease,1673236.9072
2026-01-06,DE,offer_funnel_conversion,-25.59,decrease,0.0056
2026-01-06,DE,offer_impression_count,-26.02,decrease,1243465.9755
2026-01-06,DE,offer_redemption_count,-25.95,decrease,61690.1218
2026-01-06,DE,offer_redemption_rate,-25.53,decrease,0.1694
2026-01-06,DE,offer_roi,-25.34,decrease,5.3116
2026-01-06,DE,play_points_balance_avg,-25.84,decrease,2099.8719
2026-01-06,DE,play_points_burn_rate,-25.93,decrease,94.7289
2026-01-06,DE,play_points_earn_rate,-25.78,decrease,114.4399
2026-01-06,DE,revenue_per_user,-29.25,decrease,2.6973
2026-01-06,DE,sessions_per_user,-17.68,decrease,2.1565
2026-01-06,DE,store_visit_to_install_rate,-17.02,decrease,0.3332
2026-01-06,DE,subscription_conversion_rate,-16.91,decrease,0.0669
2026-01-06,DE,wau,-17.33,decrease,8573063.5745
2026-01-06,EG,avg_session_duration,-18.05,decrease,5.405
2026-01-06,EG,avg_time_to_redemption,-16.57,decrease,20.7468
2026-01-06,EG,churn_rate,-17.36,decrease,0.1848
2026-01-06,EG,d30_retention,-17.3,decrease,0.0486
2026-01-06,EG,d7_retention,-17.13,decrease,0.146
2026-01-06,EG,dau,-17.15,decrease,1335395.8836
2026-01-06,EG,install_to_first_purchase_rate,-29.75,decrease,0.0146
2026-01-06,EG,loyalty_driven_purchases,-30.21,decrease,31321.407
2026-01-06,EG,ltv_30d,-16.56,decrease,0.8636
2026-01-06,EG,offer_cost,-24.94,decrease,36033.4613
2026-01-06,EG,offer_ctr,-25.44,decrease,0.0196
2026-01-06,EG,offer_driven_revenue,-29.2,decrease,95646.1045
2026-01-06,EG,offer_funnel_conversion,-25.52,decrease,0.0015
2026-01-06,EG,offer_impression_count,-25.68,decrease,285111.4913
2026-01-06,EG,offer_redemption_count,-25.75,decrease,6665.5385
2026-01-06,EG,offer_redemption_rate,-25.5,decrease,0.066
2026-01-06,EG,offer_roi,-25.22,decrease,2.9479
2026-01-06,EG,play_points_balance_avg,-25.96,decrease,449.2877
2026-01-06,EG,play_points_burn_rate,-25.81,decrease,19.7599
2026-01-06,EG,play_points_earn_rate,-25.86,decrease,31.5961
2026-01-06,EG,revenue_per_user,-29.22,decrease,0.4909
2026-01-06,EG,sessions_per_user,-17.25,decrease,1.8056
2026-01-06,EG,store_visit_to_install_rate,-17.07,decrease,0.235
2026-01-06,EG,subscription_conversion_rate,-17.11,decrease,0.0257
2026-01-06,EG,wau,-17.19,decrease,3647130.5704
2026-01-06,GB,avg_session_duration,-18.2,decrease,7.9703
2026-01-06,GB,avg_time_to_redemption,-16.27,decrease,10.7068
2026-01-06,GB,churn_rate,-17.08,decrease,0.0822
2026-01-06,GB,d30_retention,-16.95,decrease,0.117
2026-01-06,GB,d7_retention,-17.39,decrease,0.2724
2026-01-06,GB,dau,-17.32,decrease,3212336.6438
2026-01-06,GB,install_to_first_purchase_rate,-29.6,decrease,0.0438
2026-01-06,GB,loyalty_driven_purchases,-29.77,decrease,251652.5768
2026-01-06,GB,ltv_30d,-16.51,decrease,5.6658
2026-01-06,GB,offer_cost,-24.92,decrease,345379.1831
2026-01-06,GB,offer_ctr,-25.66,decrease,0.0298
2026-01-06,GB,offer_driven_revenue,-29.28,decrease,1672363.5121
2026-01-06,GB,offer_funnel_conversion,-25.73,decrease,0.0056
2026-01-06,GB,offer_impression_count,-25.74,decrease,1245561.1886
2026-01-06,GB,offer_redemption_count,-25.83,decrease,61762.5146
2026-01-06,GB,offer_redemption_rate,-25.76,decrease,0.1692
2026-01-06,GB,offer_roi,-25.34,decrease,5.3141
2026-01-06,GB,play_points_balance_avg,-26.06,decrease,2100.0966
2026-01-06,GB,play_points_burn_rate,-25.94,decrease,94.6409
2026-01-06,GB,play_points_earn_rate,-25.68,decrease,114.8105
2026-01-06,GB,revenue_per_user,-29.22,decrease,2.6988
2026-01-06,GB,sessions_per_user,-17.88,decrease,2.1497
2026-01-06,GB,store_visit_to_install_rate,-17.15,decrease,0.3331
2026-01-06,GB,subscription_conversion_rate,-17.07,decrease,0.0668
2026-01-06,GB,wau,-17.41,decrease,8535848.3584
2026-01-06,ID,avg_session_duration,-17.96,decrease,6.7895
2026-01-06,ID,avg_time_to_redemption,-16.49,decrease,14.588
2026-01-06,ID,churn_rate,-16.97,decrease,0.1234
2026-01-06,ID,d30_retention,-17.23,decrease,0.0778
2026-01-06,ID,d7_retention,-17.02,decrease,0.2146
2026-01-06,ID,dau,-17.36,decrease,2976673.1058
2026-01-06,ID,install_to_first_purchase_rate,-29.6,decrease,0.0272
2026-01-06,ID,loyalty_driven_purchases,-30.1,decrease,115776.6286
2026-01-06,ID,ltv_30d,-16.4,decrease,2.5109
2026-01-06,ID,offer_cost,-24.84,decrease,136842.8894
2026-01-06,ID,offer_ctr,-25.57,decrease,0.0261
2026-01-06,ID,offer_driven_revenue,-29.06,decrease,491794.0701
2026-01-06,ID,offer_funnel_conversion,-25.64,decrease,0.0033
2026-01-06,ID,offer_impression_count,-25.79,decrease,701965.9814
2026-01-06,ID,offer_redemption_count,-25.93,decrease,27584.7572
2026-01-06,ID,offer_redemption_rate,-25.59,decrease,0.113
2026-01-06,ID,offer_roi,-25.48,decrease,3.9254
2026-01-06,ID,play_points_balance_avg,-25.99,decrease,1123.3912
2026-01-06,ID,play_points_burn_rate,-25.66,decrease,47.4395
2026-01-06,ID,play_points_earn_rate,-25.74,decrease,67.266
2026-01-06,ID,revenue_per_user,-29.41,decrease,1.357
2026-01-06,ID,sessions_per_user,-17.54,decrease,2.1621
2026-01-06,ID,store_visit_to_install_rate,-17.32,decrease,0.2956
2026-01-06,ID,subscription_conversion_rate,-17.06,decrease,0.0432
2026-01-06,ID,wau,-17.11,decrease,7928736.7918
2026-01-06,IN,avg_session_duration,-18.13,decrease,6.7896
2026-01-06,IN,avg_time_to_redemption,-16.53,decrease,14.5719
2026-01-06,IN,churn_rate,-17.22,decrease,0.1233
2026-01-06,IN,d30_retention,-17.08,decrease,0.0779
2026-01-06,IN,d7_retention,-16.96,decrease,0.2147
2026-01-06,IN,dau,-17.51,decrease,2974835.8068
2026-01-06,IN,install_to_first_purchase_rate,-29.65,decrease,0.0272
2026-01-06,IN,loyalty_driven_purchases,-29.99,decrease,115923.0647
2026-01-06,IN,ltv_30d,-16.82,decrease,2.5041
2026-01-06,IN,offer_cost,-24.93,decrease,136713.7982
2026-01-06,IN,offer_ctr,-25.86,decrease,0.026
2026-01-06,IN,offer_driven_revenue,-29.31,decrease,490647.2891
2026-01-06,IN,offer_funnel_conversion,-25.36,decrease,0.0033
2026-01-06,IN,offer_impression_count,-25.72,decrease,702386.1033
2026-01-06,IN,offer_redemption_count,-25.71,decrease,27591.5286
2026-01-06,IN,offer_redemption_rate,-25.69,decrease,0.1128
2026-01-06,IN,offer_roi,-25.22,decrease,3.9375
2026-01-06,IN,play_points_balance_avg,-25.86,decrease,1124.5687
2026-01-06,IN,play_points_burn_rate,-25.73,decrease,47.4551
2026-01-06,IN,play_points_earn_rate,-25.59,decrease,67.3223
2026-01-06,IN,revenue_per_user,-29.03,decrease,1.3621
2026-01-06,IN,sessions_per_user,-17.43,decrease,2.161
2026-01-06,IN,store_visit_to_install_rate,-16.99,decrease,0.2959
2026-01-06,IN,subscription_conversion_rate,-17.21,decrease,0.0431
2026-01-06,IN,wau,-17.42,decrease,7904230.429
2026-01-06,JP,avg_session_duration,-17.87,decrease,7.9812
2026-01-06,JP,avg_time_to_redemption,-16.61,decrease,10.6862
2026-01-06,JP,churn_rate,-17.0,decrease,0.0823
2026-01-06,JP,d30_retention,-17.26,decrease,0.1167
2026-01-06,JP,d7_retention,-17.12,decrease,0.2728
2026-01-06,JP,dau,-17.45,decrease,3204085.8488
2026-01-06,JP,install_to_first_purchase_rate,-29.73,decrease,0.0437
2026-01-06,JP,loyalty_driven_purchases,-30.08,decrease,250435.79
2026-01-06,JP,ltv_30d,-16.58,decrease,5.67
2026-01-06,JP,offer_cost,-25.42,decrease,344498.7052
2026-01-06,JP,offer_ctr,-25.65,decrease,0.0298
2026-01-06,JP,offer_driven_revenue,-29.43,decrease,1667618.8406
2026-01-06,JP,offer_funnel_conversion,-25.4,decrease,0.0056
2026-01-06,JP,offer_impression_count,-25.66,decrease,1249758.4714
2026-01-06,JP,offer_redemption_count,-26.03,decrease,61686.1852
2026-01-06,JP,offer_redemption_rate,-25.47,decrease,0.1696
2026-01-06,JP,offer_roi,-25.33,decrease,5.3145
2026-01-06,JP,play_points_balance_avg,-25.82,decrease,2098.9905
2026-01-06,JP,play_points_burn_rate,-25.85,decrease,94.7062
2026-01-06,JP,play_points_earn_rate,-25.91,decrease,114.5365
2026-01-06,JP,revenue_per_user,-29.3,decrease,2.6992
2026-01-06,JP,sessions_per_user,-17.57,decrease,2.1567
2026-01-06,JP,store_visit_to_install_rate,-17.04,decrease,0.334
2026-01-06,JP,subscription_conversion_rate,-17.11,decrease,0.0668
2026-01-06,JP,wau,-17.55,decrease,8555052.4772
2026-01-06,KR,avg_session_duration,-18.0,decrease,7.9947
2026-01-06,KR,avg_time_to_redemption,-16.24,decrease,10.6874
2026-01-06,KR,churn_rate,-17.23,decrease,0.082
2026-01-06,KR,d30_retention,-17.19,decrease,0.1168
2026-01-06,KR,d7_retention,-17.0,decrease,0.2727
2026-01-06,KR,dau,-17.52,decrease,3205386.4591
2026-01-06,KR,install_to_first_purchase_rate,-29.64,decrease,0.0439
2026-01-06,KR,loyalty_driven_purchases,-29.78,decrease,251684.1549
2026-01-06,KR,ltv_30d,-16.69,decrease,5.6781
2026-01-06,KR,offer_cost,-24.98,decrease,344700.3727
2026-01-06,KR,offer_ctr,-25.68,decrease,0.0298
2026-01-06,KR,offer_driven_revenue,-29.25,decrease,1673713.9962
2026-01-06,KR,offer_funnel_conversion,-25.65,decrease,0.0056
2026-01-06,KR,offer_impression_count,-25.68,decrease,1249658.7628
2026-01-06,KR,offer_redemption_count,-26.11,decrease,61593.9041
2026-01-06,KR,offer_redemption_rate,-25.56,decrease,0.1696
2026-01-06,KR,offer_roi,-25.42,decrease,5.316
2026-01-06,KR,play_points_balance_avg,-25.87,decrease,2094.9933
2026-01-06,KR,play_points_burn_rate,-25.86,decrease,94.82
2026-01-06,KR,play_points_earn_rate,-25.84,decrease,114.5287
2026-01-06,KR,revenue_per_user,-28.88,decrease,2.7103
2026-01-06,KR,sessions_per_user,-17.58,decrease,2.1536
2026-01-06,KR,store_visit_to_install_rate,-17.14,decrease,0.3331
2026-01-06,KR,subscription_conversion_rate,-17.16,decrease,0.0667
2026-01-06,KR,wau,-17.41,decrease,8534728.0084
2026-01-06,MX,avg_session_duration,-17.78,decrease,6.8202
2026-01-06,MX,avg_time_to_redemption,-16.46,decrease,14.596
2026-01-06,MX,churn_rate,-17.2,decrease,0.1233
2026-01-06,MX,d30_retention,-17.33,decrease,0.0779
2026-01-06,MX,d7_retention,-17.3,decrease,0.214
2026-01-06,MX,dau,-17.16,decrease,2984039.7141
2026-01-06,MX,install_to_first_purchase_rate,-29.61,decrease,0.0272
2026-01-06,MX,loyalty_driven_purchases,-29.81,decrease,115917.3345
2026-01-06,MX,ltv_30d,-16.38,decrease,2.5104
2026-01-06,MX,offer_cost,-24.94,decrease,136655.0337
2026-01-06,MX,offer_ctr,-25.6,decrease,0.0261
2026-01-06,MX,offer_driven_revenue,-28.95,decrease,492593.8033
2026-01-06,MX,offer_funnel_conversion,-25.56,decrease,0.0033
2026-01-06,MX,offer_impression_count,-25.8,decrease,702292.377
2026-01-06,MX,offer_redemption_count,-26.02,decrease,27533.077
2026-01-06,MX,offer_redemption_rate,-25.7,decrease,0.113
2026-01-06,MX,offer_roi,-25.4,decrease,3.9283
2026-01-06,MX,play_points_balance_avg,-25.9,decrease,1123.1929
2026-01-06,MX,play_points_burn_rate,-25.88,decrease,47.3817
2026-01-06,MX,play_points_earn_rate,-25.58,decrease,67.2797
2026-01-06,MX,revenue_per_user,-29.17,decrease,1.3604
2026-01-06,MX,sessions_per_user,-17.48,decrease,2.1628
2026-01-06,MX,store_visit_to_install_rate,-16.92,decrease,0.2961
2026-01-06,MX,subscription_conversion_rate,-17.07,decrease,0.0432
2026-01-06,MX,wau,-17.32,decrease,7913280.9278
2026-01-06,NG,avg_session_duration,-17.53,decrease,5.4276
2026-01-06,NG,avg_time_to_redemption,-16.03,decrease,20.868
2026-01-06,NG,churn_rate,-17.03,decrease,0.1851
2026-01-06,NG,d30_retention,-17.61,decrease,0.0485
2026-01-06,NG,d7_retention,-17.14,decrease,0.146
2026-01-06,NG,dau,-17.2,decrease,1335560.4999
2026-01-06,NG,install_to_first_purchase_rate,-29.68,decrease,0.0146
2026-01-06,NG,loyalty_driven_purchases,-29.76,decrease,31425.4387
2026-01-06,NG,ltv_30d,-16.35,decrease,0.8645
2026-01-06,NG,offer_cost,-24.65,decrease,36127.5801
2026-01-06,NG,offer_ctr,-25.73,decrease,0.0196
2026-01-06,NG,offer_driven_revenue,-29.07,decrease,95907.4764
2026-01-06,NG,offer_funnel_conversion,-25.6,decrease,0.0015
2026-01-06,NG,offer_impression_count,-25.69,decrease,285262.3069
2026-01-06,NG,offer_redemption_count,-25.77,decrease,6653.4016
2026-01-06,NG,offer_redemption_rate,-25.39,decrease,0.066
2026-01-06,NG,offer_roi,-25.43,decrease,2.9505
2026-01-06,NG,play_points_balance_avg,-25.72,decrease,449.5766
2026-01-06,NG,play_points_burn_rate,-25.8,decrease,19.736
2026-01-06,NG,play_points_earn_rate,-25.91,decrease,31.5935
2026-01-06,NG,revenue_per_user,-29.0,decrease,0.491
2026-01-06,NG,sessions_per_user,-17.33,decrease,1.8043
2026-01-06,NG,store_visit_to_install_rate,-17.29,decrease,0.235
2026-01-06,NG,subscription_conversion_rate,-17.08,decrease,0.0257
2026-01-06,NG,wau,-17.13,decrease,3647420.026
2026-01-06,PH,avg_session_duration,-17.87,decrease,5.4187
2026-01-06,PH,avg_time_to_redemption,-16.33,decrease,20.7939
2026-01-06,PH,churn_rate,-17.08,decrease,0.1852
2026-01-06,PH,d30_retention,-17.43,decrease,0.0486
2026-01-06,PH,d7_retention,-17.02,decrease,0.1461
2026-01-06,PH,dau,-17.11,decrease,1336045.7791
2026-01-06,PH,install_to_first_purchase_rate,-29.82,decrease,0.0146
2026-01-06,PH,loyalty_driven_purchases,-29.99,decrease,31349.8634
2026-01-06,PH,ltv_30d,-16.54,decrease,0.8638
2026-01-06,PH,offer_cost,-25.16,decrease,36024.8756
2026-01-06,PH,offer_ctr,-25.62,decrease,0.0196
2026-01-06,PH,offer_driven_revenue,-28.75,decrease,96195.0438
2026-01-06,PH,offer_funnel_conversion,-25.42,decrease,0.0015
2026-01-06,PH,offer_impression_count,-25.75,decrease,285367.7685
2026-01-06,PH,offer_redemption_count,-25.63,decrease,6655.6123
2026-01-06,PH,offer_redemption_rate,-25.7,decrease,0.0658
2026-01-06,PH,offer_roi,-25.38,decrease,2.9523
2026-01-06,PH,play_points_balance_avg,-25.86,decrease,448.5879
2026-01-06,PH,play_points_burn_rate,-25.93,decrease,19.7475
2026-01-06,PH,play_points_earn_rate,-25.78,decrease,31.6331
2026-01-06,PH,revenue_per_user,-29.23,decrease,0.4908
2026-01-06,PH,sessions_per_user,-17.4,decrease,1.8036
2026-01-06,PH,store_visit_to_install_rate,-17.01,decrease,0.2357
2026-01-06,PH,subscription_conversion_rate,-16.91,decrease,0.0257
2026-01-06,PH,wau,-17.17,decrease,3641923.483
2026-01-06,RU,avg_session_duration,-17.89,decrease,5.4131
2026-01-06,RU,avg_time_to_redemption,-16.51,decrease,20.7662
2026-01-06,RU,churn_rate,-17.18,decrease,0.1849
2026-01-06,RU,d30_retention,-16.84,decrease,0.0488
2026-01-06,RU,d7_retention,-17.19,decrease,0.1459
2026-01-06,RU,dau,-17.18,decrease,1335292.9854
2026-01-06,RU,install_to_first_purchase_rate,-29.67,decrease,0.0146
2026-01-06,RU,loyalty_driven_purchases,-29.68,decrease,31483.4056
2026-01-06,RU,ltv_30d,-16.36,decrease,0.8635
2026-01-06,RU,offer_cost,-25.1,decrease,35964.7245
2026-01-06,RU,offer_ctr,-25.45,decrease,0.0196
2026-01-06,RU,offer_driven_revenue,-29.14,decrease,95827.4015
2026-01-06,RU,offer_funnel_conversion,-25.61,decrease,0.0015
2026-01-06,RU,offer_impression_count,-25.79,decrease,285042.0719
2026-01-06,RU,offer_redemption_count,-25.8,decrease,6645.9018
2026-01-06,RU,offer_redemption_rate,-25.56,decrease,0.0659
2026-01-06,RU,offer_roi,-25.38,decrease,2.9496
2026-01-06,RU,play_points_balance_avg,-25.75,decrease,449.7773
2026-01-06,RU,play_points_burn_rate,-25.72,decrease,19.7631
2026-01-06,RU,play_points_earn_rate,-25.85,decrease,31.6055
2026-01-06,RU,revenue_per_user,-28.83,decrease,0.4924
2026-01-06,RU,sessions_per_user,-17.43,decrease,1.8038
2026-01-06,RU,store_visit_to_install_rate,-17.04,decrease,0.2353
2026-01-06,RU,subscription_conversion_rate,-17.32,decrease,0.0257
2026-01-06,RU,wau,-16.97,decrease,3644549.1972
2026-01-06,TR,avg_session_duration,-17.33,decrease,6.8214
2026-01-06,TR,avg_time_to_redemption,-16.41,decrease,14.6459
2026-01-06,TR,churn_rate,-17.0,decrease,0.1233
2026-01-06,TR,d30_retention,-17.12,decrease,0.078
2026-01-06,TR,d7_retention,-17.23,decrease,0.2141
2026-01-06,TR,dau,-17.15,decrease,2983488.2356
2026-01-06,TR,install_to_first_purchase_rate,-29.77,decrease,0.0272
2026-01-06,TR,loyalty_driven_purchases,-29.71,decrease,116199.0258
2026-01-06,TR,ltv_30d,-16.59,decrease,2.5044
2026-01-06,TR,offer_cost,-25.03,decrease,136493.1789
2026-01-06,TR,offer_ctr,-25.67,decrease,0.0261
2026-01-06,TR,offer_driven_revenue,-29.15,decrease,491637.2725
2026-01-06,TR,offer_funnel_conversion,-25.51,decrease,0.0033
2026-01-06,TR,offer_impression_count,-25.81,decrease,701355.2906
2026-01-06,TR,offer_redemption_count,-25.82,decrease,27568.0694
2026-01-06,TR,offer_redemption_rate,-25.63,decrease,0.113
2026-01-06,TR,offer_roi,-25.44,decrease,3.9279
2026-01-06,TR,play_points_balance_avg,-25.89,decrease,1124.1116
2026-01-06,TR,play_points_burn_rate,-25.68,decrease,47.4668
2026-01-06,TR,play_points_earn_rate,-26.15,decrease,66.9879
2026-01-06,TR,revenue_per_user,-29.5,decrease,1.3575
2026-01-06,TR,sessions_per_user,-17.64,decrease,2.1573
2026-01-06,TR,store_visit_to_install_rate,-17.04,decrease,0.2957
2026-01-06,TR,subscription_conversion_rate,-17.02,decrease,0.0432
2026-01-06,TR,wau,-17.34,decrease,7896892.1142
2026-01-06,US,avg_session_duration,-17.83,decrease,8.01
2026-01-06,US,avg_time_to_redemption,-16.29,decrease,10.6803
2026-01-06,US,churn_rate,-17.17,decrease,0.0823
2026-01-06,US,d30_retention,-17.23,decrease,0.1168
2026-01-06,US,d7_retention,-16.89,decrease,0.273
2026-01-06,US,dau,-17.23,decrease,3207256.7145
2026-01-06,US,install_to_first_purchase_rate,-29.63,decrease,0.0438
2026-01-06,US,loyalty_driven_purchases,-29.97,decrease,251339.9114
2026-01-06,US,ltv_30d,-16.77,decrease,5.6616
2026-01-06,US,offer_cost,-25.15,decrease,345336.1409
